3.6854 9.24433 1.77865
-9.18616 3.64753 2.22709
6.41475 -5.66335 -2.92704
-9.42322 1.83379 3.93766
-9.91476 -2.89978 -1.58158
-1.50737 2.30212 4.47351
1.86953 -9.54145 -0.718688
-2.93958 1.45254 -3.98877
-2.65246 -7.16073 2.1074
8.80128 7.76947 0.336311
-0.00279241 -2.09009 2.8209
-7.47278 6.0137 3.28645
-9.2835 -6.50017 -4.27146
0.553728 -1.5105 -0.718142
-4.31444 5.66783 -0.459598
-6.70203 7.1844 2.33137
3.15206 -7.27509 1.44858
-1.05913 -2.47819 -1.48374
2.47504 -2.81748 -1.59726
5.45878 -6.80458 3.2932
-3.04254 -8.82494 -2.71237
3.83458 -2.91346 -1.93393
7.85211 1.19508 -1.39828
2.61483 -2.70753 2.79282
9.42263 -3.84706 -3.52897
-7.32924 6.68965 -2.40535
0.129673 -2.49476 -4.83821
-9.78475 9.81168 -4.63886
-8.89413 8.21624 3.48081
-6.42442 0.594182 -1.95391
3.56437 4.85472 -0.406389
-7.75946 8.31749 0.111298
-9.96653 1.15528 -1.18765
-3.29255 -2.96684 0.278732
-2.08143 3.59707 4.5401
8.57425 -0.380737 3.98129
-8.66887 -7.77843 -0.609693
-1.1386 -8.45897 -4.52545
6.70382 2.1886 -4.13252
5.28514 -4.38701 -1.13961
3.92987 -0.517418 2.54588
2.60461 -3.72223 -3.4894
-3.8465 -5.8222 -3.75471
-1.94312 2.02937 -0.760059
-7.49772 5.24005 3.42134
-7.87161 0.461119 -4.69438
-6.44486 9.29729 3.13114
2.17071 -7.6352 -3.33459
-4.79657 0.579426 1.61107
-5.38771 -6.01952 -3.11985
1.31528 9.59108 0.0456042
0.940273 6.87523 1.42632
1.97973 2.92249 -1.9909
4.36885 6.00671 3.20679
-6.24092 -3.52783 1.50244
8.28856 -7.54862 1.56697
3.38387 -6.01753 -3.12806
-0.256377 -8.3081 2.45879
-0.0782312 -7.45087 -2.86286
-9.95325 6.95851 -0.610858
2.11471 7.33378 2.65535
-5.99398 1.55484 4.73088
4.74952 0.847111 -3.89454
9.34024 9.71152 -2.16238
-3.25936 6.47969 -3.39592
-1.75138 -9.18895 -2.80211
-4.19596 -0.500032 1.47341
-8.38459 -0.121596 0.140544
6.77037 -7.16228 4.5108
-8.28825 -1.257 1.06908
-3.41422 -1.33867 -0.115799
-6.84633 5.78829 -2.88361
-3.60739 -4.49554 -2.6134
6.3537 -3.93196 -0.962677
-8.45735 -8.19048 0.137544
5.83639 -9.8409 4.30982
-8.30737 2.17318 1.40217
-0.0956614 -1.28501 -3.2461
-8.89267 6.74747 2.9166
-5.92563 6.36352 -1.13134
-7.94353 -9.72523 -1.84977
-6.54398 -2.35477 2.88563
-2.87524 -9.33862 -2.69522
-6.79879 6.85737 -3.55631
-5.78119 -3.25586 0.796082
5.34346 -6.395 3.41144
8.42644 -0.735094 3.74353
-2.1636 9.58896 -4.04872
1.82753 -6.42068 -2.30361
-6.05446 -5.63586 -1.70809
-5.13872 -2.2006 -2.08027
-0.746325 9.4402 -2.09299
6.26109 -9.26679 2.95608
-1.08856 0.321206 -4.26179
2.10198 -5.78374 -1.63646
-3.59402 5.74183 -1.04762
0.0257859 -1.19078 -3.53791
0.0942128 -6.31635 4.12137
0.943353 -2.98362 -3.14082
-3.38885 0.0919076 0.39552
-5.4268 -2.0602 0.0113546
1.16961 -4.06804 -1.50678
9.24954 -5.6011 0.989379
-5.93192 -5.42589 -0.897981
2.66639 -4.6014 0.371513
3.92333 4.29046 1.3213
-8.08997 -5.90991 0.46079
8.99232 -8.799 0.769571
-0.185202 -8.78308 0.628332
1.00583 3.30517 3.29039
8.40253 1.87616 3.89922
-1.56067 -6.03967 4.76747
-6.53634 -1.23465 0.496937
-4.00539 -7.99891 -1.81036
-1.00219 -1.37339 -4.21957
-2.11436 -8.68497 -2.58763
3.80302 9.15927 2.55356
-6.79986 -9.15937 -1.93378
-1.77233 9.29411 2.47622
-3.19038 4.27015 -3.98905
4.82119 -5.3018 -2.82595
6.23883 -8.88086 -3.91515
-5.79408 -9.77918 -3.50553
-3.6518 -8.9066 1.8373
-6.76232 -4.29281 -4.96413
-0.736808 8.20628 1.1137
-5.21246 -4.51128 3.94883
3.68062 3.29702 4.00925
-3.74453 -4.11953 1.25554
-6.30096 -6.90508 1.785
-8.23134 0.489068 -3.35632
-5.27976 6.16981 2.6613
5.069 1.29903 3.54933
-6.3562 0.774744 0.283909
4.19546 3.47935 -0.467753
-0.668219 -9.04485 2.0005
-9.71616 -3.59426 -4.96891
3.75864 1.90837 1.58687
-9.31954 8.42301 2.3178
-6.84098 -5.92353 1.59004
0.305916 4.28501 4.17828
4.73706 6.27956 -4.31359
-7.00458 -4.58083 -0.286446
-5.96234 3.57467 2.83577
-4.03906 -6.7752 -0.418995
3.99003 3.60251 0.0392963
-3.93894 9.32479 -4.27282
2.47843 0.613371 -1.38217
7.31591 9.30638 -0.589362
-4.35865 -0.518055 2.46651
9.85394 9.61623 2.92285
-5.95569 -1.83828 1.74833
7.57559 2.39155 4.82509
7.93318 -7.07093 0.888294
-9.70659 9.5546 3.44943
6.5115 7.49678 -0.0992316
-1.98679 -0.18975 -0.853224
1.62106 -2.19881 -1.86376
-4.72348 -8.7994 0.606214
8.79533 -7.02707 -0.991701
4.47885 1.22613 4.49652
-3.11027 -2.32081 3.03562
1.21569 -4.18257 2.11667
8.46638 0.265354 -0.477823
4.76254 2.58363 0.803026
-2.62648 4.05142 4.55043
-3.93241 -4.10944 -2.8551
0.0912125 -3.06955 3.99724
-3.75585 -8.8119 4.30811
-7.08724 4.73258 -2.91978
-0.0845923 5.22283 3.57579
2.21497 -7.64013 -4.22102
-7.21667 -2.04183 -0.779644
6.78748 -8.20835 -4.63527
-5.09001 7.32971 3.1916
6.98231 5.47538 -4.83791
-2.73223 7.47319 0.439032
9.8058 -6.52586 -0.368615
6.35422 3.19007 -0.131074
8.1092 -0.947625 3.74078
-2.15788 -6.81817 -4.82885
9.9023 4.86011 -1.56133
-8.37943 4.72887 1.21514
-0.964474 -1.47708 -0.730927
-5.94829 -6.98648 4.6952
-0.0507321 -7.96878 3.31863
-1.89161 -6.41617 -4.23665
-2.92131 -7.65235 2.5604
0.949292 5.90422 -2.67747
-8.91064 -7.42156 -3.82127
7.68376 4.06875 -3.82574
-8.80524 -1.71823 -3.32699
-6.17304 3.84072 -2.8588
-2.22996 -8.83083 3.76189
2.18029 -3.89765 2.56094
-7.37365 -7.53603 1.28226
2.66628 2.86788 -4.53727
-4.40929 -8.62954 4.25605
6.06353 -8.86442 0.114601
-8.06667 9.15602 1.75385
3.65536 3.15697 -4.31671
-2.43575 -8.13786 -3.20148
0.223303 2.15083 -4.08943
9.14191 1.81952 3.20926
1.80968 0.114575 -0.13778
4.2031 8.38103 4.87503
-9.11895 -4.70502 0.280587
-1.5364 4.8879 0.617146
-0.805515 -7.45367 -3.63401
-4.24214 -6.26722 4.64635
-8.5989 0.545571 2.42678
-8.77099 5.57788 -1.10668
-5.47613 -0.306769 -2.62888
-2.06259 3.00654 0.0159584
5.66955 -0.360718 -4.56314
4.35642 -7.85305 4.34996
-4.23956 9.95508 -1.64386
-0.184494 9.94485 -4.51274
-5.7389 4.9053 2.76702
9.31185 4.70564 -0.71545
7.86411 -4.85103 3.81185
5.22244 -0.172549 -3.95196
-6.12533 -1.57295 3.99673
-2.20828 -3.79856 1.16458
-4.39027 7.85087 2.69423
2.61425 -7.61439 0.306847
-6.81863 0.433716 -2.19098
1.93507 -2.34413 -2.20714
-6.57677 -4.54871 -2.93459
-6.23217 7.99537 4.26001
6.48219 0.0854372 1.20527
-8.58971 -9.9705 -3.75181
-4.86951 -6.28922 3.86782
3.61335 1.2894 -2.27945
8.07452 -9.88349 3.04341
-4.03921 0.761822 -1.74708
4.5745 -3.72355 -3.16379
3.1318 3.88861 1.24461
5.13283 1.87697 -0.56908
1.14384 -1.47694 -3.52914
-5.92817 -4.16582 -3.94528
0.340183 -1.223 2.0316
-5.58057 -3.64357 -0.361926
7.20109 6.95943 4.08254
-3.00138 -8.50369 -1.50767
-8.14065 -4.48786 -3.48185
0.716182 -9.24517 -0.880739
-5.55147 8.05093 0.77569
-7.76833 -3.96403 1.86139
5.31687 -9.35204 -0.991022
-2.58783 9.89308 2.75217
8.66664 -4.6821 4.29088
9.22649 1.25241 1.29767
-1.89044 -8.29185 4.28171
1.8852 3.97026 0.294885
-6.46333 4.12195 -4.40598
5.82769 3.21741 1.96131
4.76832 -8.95589 -1.51257
-8.43377 9.57619 3.7395
0.176458 -5.45349 -4.19579
-7.51077 -2.7449 3.93483
6.51692 -3.46829 4.11848
-2.32199 8.39251 3.33976
1.92689 6.65889 -2.08072
7.82153 -5.48818 -1.93298
-1.02209 -9.55029 3.65483
9.27051 1.56297 4.46058
5.70431 2.64388 4.06785
9.3825 -1.90457 -0.889518
-0.400744 2.26705 3.15524
-0.618123 -6.66491 4.83203
2.59113 -1.56024 -0.278486
2.7524 7.75083 2.75313
-7.47939 -4.19827 1.10306
5.52243 -4.62222 -4.29539
9.17047 4.70836 3.77395
2.58107 6.41971 1.84626
-2.07733 -7.44269 -2.09949
6.78742 -9.57406 4.08802
4.82365 7.75094 -4.24738
-1.70538 -6.98334 -2.62891
5.16307 2.10899 4.13738
7.96315 0.371103 -2.61316
5.28618 6.25236 0.586294
-5.55523 -5.4313 3.25662
9.24285 3.27736 2.0674
6.47223 0.408977 -2.72326
-8.53339 -6.27536 4.16664
-5.22918 -4.3363 -1.07683
1.84574 4.40133 1.70287
4.92516 -4.8028 0.98693
1.31201 -0.340957 3.68296
-8.05512 -8.54048 2.84742
-0.976549 -0.702415 -3.17869
-8.95551 1.1622 3.32238
3.60623 -5.52307 0.288525
-0.764604 -2.81869 3.21419
3.0809 3.58306 1.83421
-9.30351 -4.55179 4.05785
9.15127 -0.107858 -2.23603
7.69319 -2.31647 -2.45952
-8.65257 -3.22564 0.796462
0.736029 -1.31027 1.71922
5.11602 9.41109 -1.56647
-2.81858 -7.70618 0.363763
-9.17183 7.63781 -3.5212
3.61539 4.23671 3.53378
5.18762 -8.82015 1.34741
-4.46565 -1.85561 4.38314
0.305926 0.0243514 3.27224
2.88313 -9.84543 3.82416
-6.55756 -6.53176 3.49516
9.71796 -9.38675 4.69431
0.132385 -3.79774 4.71754
-4.85044 5.84684 -1.69899
0.632903 -2.15458 3.79905
9.02115 1.15433 -1.39905
-7.08567 -6.63105 -0.814614
8.45088 -4.57697 4.58739
0.408981 8.87171 -1.19737
-6.90832 -1.72562 -3.37933
2.97288 1.92743 4.15319
3.49388 -5.33484 4.61685
-7.1386 -0.364734 -3.47689
9.73148 4.40476 -4.78116
-0.756832 5.29472 0.956312
-5.0606 2.36187 -4.86964
4.74361 -9.74486 -3.76634
-5.4737 -3.70883 1.59066
-9.68145 1.57345 -1.97423
-5.07697 7.69479 1.58797
-3.26093 9.56183 -4.864
-3.39892 -8.70414 -2.4351
5.44762 5.57143 -4.77661
-5.09198 9.81595 -1.91251
3.28521 -7.05711 -0.786231
-9.01511 7.49514 2.21801
5.01121 1.38672 4.07186
-9.31334 -2.25278 1.3187
-8.87337 -2.10531 -4.70395
4.95319 6.72477 4.07333
-3.75238 -6.39859 -4.17972
-4.38738 2.51022 -1.62012
-4.29353 -2.44744 -3.74935
-6.00705 1.23671 -3.96368
-1.82148 -2.1698 -4.87668
-1.43208 -6.28756 2.26089
2.03084 -7.67215 -4.90396
-9.69313 1.41787 -0.642847
-5.09723 0.609163 -4.19181
-2.82836 -8.48975 -2.33149
-6.03128 -1.54294 1.87592
-1.40285 4.20073 -1.8168
-8.92085 -2.46469 -1.28954
